step,type,txn_val,nameOrig,old_bal,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
162,PAYMENT,34710.42,C292831324,29914.0,0.0,M241765129,0.0,0.0,0
374,PAYMENT,6224.38,C980572439,0.0,0.0,M1271164657,0.0,0.0,0
225,PAYMENT,1642.45,C415455678,0.0,0.0,M2018491336,0.0,0.0,0
180,PAYMENT,9965.98,C2093568054,115089.49,105123.51,M953225555,0.0,0.0,0
469,PAYMENT,12561.19,C98379307,0.0,0.0,M1365609658,0.0,0.0,0
299,PAYMENT,5976.38,C1622563758,2540.0,0.0,M705398207,0.0,0.0,0
164,PAYMENT,3338.89,C1274937260,0.0,0.0,M2144169816,0.0,0.0,0
408,PAYMENT,44585.46,C245039971,0.0,0.0,M905131080,0.0,0.0,0
323,TRANSFER,1160840.73,C1395263665,23930.0,0.0,C1883615835,0.0,1160840.73,0
22,PAYMENT,4557.97,C1709868405,30935.0,26377.03,M1196612399,0.0,0.0,0
15,PAYMENT,1670.99,C1172357602,0.0,0.0,M930941802,0.0,0.0,0
405,PAYMENT,10939.39,C288258589,9641.0,0.0,M1392191871,0.0,0.0,0
226,PAYMENT,26046.5,C1888879388,254177.0,228130.5,M925054298,0.0,0.0,0
399,PAYMENT,10194.53,C584249078,0.0,0.0,M886617854,0.0,0.0,0
351,PAYMENT,5272.71,C1570977106,0.0,0.0,M78275148,0.0,0.0,0
302,PAYMENT,1736.87,C1193287439,13070.0,11333.13,M1512742826,0.0,0.0,0
275,PAYMENT,9321.78,C883382637,0.0,0.0,M1198154545,0.0,0.0,0
166,PAYMENT,13023.02,C1574319750,0.0,0.0,M1137605685,0.0,0.0,0
275,PAYMENT,15605.78,C852130033,175757.0,160151.22,M1379105142,0.0,0.0,0
590,PAYMENT,8891.51,C1294803674,106653.0,97761.49,M1448103729,0.0,0.0,0
321,PAYMENT,9970.25,C65686034,7057.0,0.0,M2000474423,0.0,0.0,0
323,PAYMENT,25124.98,C234507161,0.0,0.0,M825355147,0.0,0.0,0
136,PAYMENT,6832.46,C1191867851,135600.0,128767.54,M182118493,0.0,0.0,0
45,TRANSFER,873670.52,C1879598263,0.0,0.0,C948703823,1190148.38,2063818.9,0
232,PAYMENT,17353.82,C633562086,328668.63,311314.81,M582502380,0.0,0.0,0
8,PAYMENT,5150.51,C1308626800,110461.13,105310.62,M415434833,0.0,0.0,0
284,PAYMENT,27541.63,C715066721,229.0,0.0,M363910474,0.0,0.0,0
163,PAYMENT,121.32,C1804760932,400711.7,400590.37,M957952935,0.0,0.0,0
321,PAYMENT,24059.36,C803120698,0.0,0.0,M1871869301,0.0,0.0,0
140,PAYMENT,5192.08,C506669930,12094.41,6902.33,M251638416,0.0,0.0,0
180,PAYMENT,13469.34,C848303512,0.0,0.0,M807484939,0.0,0.0,0
184,PAYMENT,4677.12,C1844299589,66543.0,61865.88,M1503160234,0.0,0.0,0
141,PAYMENT,7710.92,C852812538,11491.0,3780.08,M129366738,0.0,0.0,0
588,PAYMENT,55809.64,C542786358,0.0,0.0,M41762277,0.0,0.0,0
157,PAYMENT,5448.31,C1529221178,0.0,0.0,M504304585,0.0,0.0,0
287,PAYMENT,15713.14,C1604978325,79964.0,64250.86,M1475461138,0.0,0.0,0
301,PAYMENT,18024.21,C1281104235,192978.0,174953.79,M589666928,0.0,0.0,0
162,PAYMENT,18498.09,C367505367,87.0,0.0,M2131049238,0.0,0.0,0
16,PAYMENT,10789.82,C394181900,29020.0,18230.18,M320764734,0.0,0.0,0
277,PAYMENT,14585.73,C1049877034,5567.0,0.0,M1730418208,0.0,0.0,0
371,PAYMENT,21667.39,C1847520745,378767.0,357099.61,M2118588492,0.0,0.0,0
190,PAYMENT,3987.08,C1658800166,17323.0,13335.92,M1561227965,0.0,0.0,0
129,PAYMENT,5656.06,C70185867,0.0,0.0,M1263103741,0.0,0.0,0
211,TRANSFER,853978.93,C1669896051,0.0,0.0,C675987048,8028197.53,8882176.46,0
355,PAYMENT,20993.17,C1051330785,157113.24,136120.07,M1771727567,0.0,0.0,0
140,PAYMENT,8976.32,C1660612319,867.0,0.0,M388694965,0.0,0.0,0
42,PAYMENT,3782.68,C888485023,93.0,0.0,M680607152,0.0,0.0,0
14,TRANSFER,527258.66,C319459815,52334.0,0.0,C1436823730,839994.55,1367253.21,0
346,PAYMENT,10948.12,C72991539,81728.0,70779.88,M137565373,0.0,0.0,0
398,TRANSFER,363067.72,C489727840,0.0,0.0,C597190999,7658653.73,8021721.45,0
308,PAYMENT,2854.72,C329617156,0.0,0.0,M1130363570,0.0,0.0,0
143,PAYMENT,8108.57,C1539533495,0.0,0.0,M1870003644,0.0,0.0,0
403,TRANSFER,260911.23,C2068471191,907576.0,646664.77,C726130534,481848.07,742759.3,0
401,TRANSFER,30766.97,C1479214685,231010.0,200243.03,C434229504,0.0,30766.97,0
231,PAYMENT,8503.66,C833678941,0.0,0.0,M163046417,0.0,0.0,0
209,TRANSFER,112993.14,C1726598660,196.0,0.0,C1349673517,2117712.71,2230705.86,0
47,PAYMENT,14811.97,C1428718015,117.0,0.0,M2019891893,0.0,0.0,0
187,PAYMENT,11777.06,C1079401937,102791.0,91013.94,M132376559,0.0,0.0,0
15,PAYMENT,7132.59,C1773735163,113796.0,106663.42,M588122908,0.0,0.0,0
16,PAYMENT,4930.55,C1230597691,174.0,0.0,M1178682616,0.0,0.0,0
138,PAYMENT,6784.48,C1491612336,11429.0,4644.52,M1024702520,0.0,0.0,0
18,PAYMENT,4245.93,C749674787,3777.0,0.0,M740676360,0.0,0.0,0
17,PAYMENT,27953.57,C167385668,30156.0,2202.43,M385336288,0.0,0.0,0
42,PAYMENT,4118.72,C1881623962,23521.89,19403.17,M1817255725,0.0,0.0,0
211,TRANSFER,368540.16,C1494482685,16177.0,0.0,C1151307788,21712.16,390252.32,0
38,PAYMENT,730.8,C1114988509,0.0,0.0,M1721519468,0.0,0.0,0
158,PAYMENT,4029.9,C955466073,167851.44,163821.55,M1485249130,0.0,0.0,0
326,PAYMENT,21871.95,C576783149,0.0,0.0,M1251718230,0.0,0.0,0
138,PAYMENT,7891.25,C1245834566,140.0,0.0,M1101307453,0.0,0.0,0
186,TRANSFER,129229.38,C1541694633,70676.0,0.0,C279344838,0.0,129229.38,0
351,PAYMENT,16864.59,C1621962368,50180.0,33315.41,M1734119758,0.0,0.0,0
190,PAYMENT,11199.16,C501068142,14843.0,3643.84,M1700054093,0.0,0.0,0
20,PAYMENT,4250.05,C1029555876,0.0,0.0,M1719032966,0.0,0.0,0
17,PAYMENT,18030.87,C2087585515,0.0,0.0,M27388382,0.0,0.0,0
17,PAYMENT,3887.61,C1664565004,301769.84,297882.23,M2010742845,0.0,0.0,0
355,PAYMENT,12975.92,C1683572719,0.0,0.0,M514892596,0.0,0.0,0
207,PAYMENT,11387.56,C862942572,0.0,0.0,M1664934037,0.0,0.0,0
203,PAYMENT,9366.7,C2116769020,0.0,0.0,M652626678,0.0,0.0,0
161,PAYMENT,5227.59,C64560285,102228.92,97001.33,M1755049919,0.0,0.0,0
329,TRANSFER,685259.78,C1045649604,0.0,0.0,C374381798,1987640.2,2313658.58,0
255,PAYMENT,7965.76,C1741056745,39703.0,31737.24,M1118722388,0.0,0.0,0
155,PAYMENT,7561.33,C1761571673,0.0,0.0,M420407693,0.0,0.0,0
226,PAYMENT,58879.16,C118483900,0.0,0.0,M879141050,0.0,0.0,0
280,PAYMENT,10902.33,C2506964,18419.45,7517.12,M1607954677,0.0,0.0,0
322,TRANSFER,162748.15,C534342090,16184.0,0.0,C130618588,22735.97,185484.12,0
353,PAYMENT,11799.17,C1028877153,0.0,0.0,M1350311227,0.0,0.0,0
162,PAYMENT,5836.49,C1209272289,174265.39,168428.9,M1103410006,0.0,0.0,0
211,PAYMENT,31986.23,C768643782,148253.21,116266.98,M318120824,0.0,0.0,0
256,PAYMENT,18500.82,C824545254,78765.35,60264.53,M691718926,0.0,0.0,0
208,PAYMENT,6540.69,C1825001438,0.0,0.0,M1753583806,0.0,0.0,0
308,PAYMENT,10245.72,C584335937,0.0,0.0,M1264503239,0.0,0.0,0
346,PAYMENT,13308.75,C1855757912,0.0,0.0,M446381083,0.0,0.0,0
347,PAYMENT,22450.71,C918197037,0.0,0.0,M1671324310,0.0,0.0,0
260,PAYMENT,10564.9,C1359274469,0.0,0.0,M1657017417,0.0,0.0,0
253,PAYMENT,36974.53,C387606849,18901.93,0.0,M356529277,0.0,0.0,0
302,PAYMENT,3672.89,C2037293779,0.0,0.0,M1093403290,0.0,0.0,0
310,PAYMENT,8733.32,C394772408,373270.0,364536.68,M1835925000,0.0,0.0,0
258,PAYMENT,235.18,C1214896423,0.0,0.0,M1365225673,0.0,0.0,0
164,PAYMENT,33510.86,C2002942677,0.0,0.0,M1342967941,0.0,0.0,0
201,TRANSFER,677454.39,C1465953484,0.0,0.0,C1197238853,698360.09,1667200.69,0
177,TRANSFER,167164.03,C208577797,0.0,0.0,C1583310468,572274.6,739438.63,0
476,PAYMENT,25984.63,C1128627300,278.0,0.0,M873267921,0.0,0.0,0
201,PAYMENT,3191.75,C1841122309,11692.0,8500.25,M158649421,0.0,0.0,0
134,PAYMENT,3986.04,C1132213329,0.0,0.0,M1240772948,0.0,0.0,0
380,PAYMENT,41573.77,C441146979,0.0,0.0,M1555984514,0.0,0.0,0
226,TRANSFER,1674468.19,C468454700,24711.0,0.0,C903948489,1163479.9,2837948.09,0
260,PAYMENT,7760.86,C1105813021,28439.06,20678.2,M2140883071,0.0,0.0,0
299,PAYMENT,25939.55,C1345822934,0.0,0.0,M506660632,0.0,0.0,0
15,PAYMENT,2929.42,C1533814646,1441018.53,1438089.11,M1366599772,0.0,0.0,0
261,TRANSFER,207827.66,C1601184844,412.0,0.0,C1126978315,23133.46,230961.12,0
40,PAYMENT,19311.55,C1407901467,0.0,0.0,M702057752,0.0,0.0,0
185,PAYMENT,8428.17,C1078105746,0.0,0.0,M1691129616,0.0,0.0,0
349,TRANSFER,149955.14,C1455842414,0.0,0.0,C761227466,289399.14,489680.0,0
299,TRANSFER,99127.92,C751380988,0.0,0.0,C1258968743,3003398.7,3102526.62,0
283,PAYMENT,15963.65,C1440220865,16139.0,175.35,M496171877,0.0,0.0,0
142,PAYMENT,21766.91,C836078027,21089.0,0.0,M810789163,0.0,0.0,0
93,PAYMENT,10019.27,C297049891,10705.0,685.73,M1661208322,0.0,0.0,0
212,PAYMENT,16069.37,C1729406193,144052.42,127983.05,M190682400,0.0,0.0,0
233,PAYMENT,41331.38,C2052213278,0.0,0.0,M1424751551,0.0,0.0,0
187,PAYMENT,6523.15,C1360163087,1180.0,0.0,M1554854086,0.0,0.0,0
136,PAYMENT,11653.03,C867516361,189503.92,177850.89,M368865529,0.0,0.0,0
326,PAYMENT,1626.42,C936432045,356702.0,355075.58,M78558808,0.0,0.0,0
332,PAYMENT,5718.03,C1224098250,274.0,0.0,M1189145075,0.0,0.0,0
284,PAYMENT,8319.13,C176527490,0.0,0.0,M1619407699,0.0,0.0,0
401,PAYMENT,29910.17,C9074444,18.0,0.0,M1795328907,0.0,0.0,0
705,PAYMENT,3048.41,C502933515,50944.79,47896.38,M1454493730,0.0,0.0,0
285,PAYMENT,14995.01,C646515145,0.0,0.0,M857483202,0.0,0.0,0
39,TRANSFER,128957.13,C431091632,0.0,0.0,C1384580296,932362.0,1061319.13,0
203,PAYMENT,7193.91,C133465279,75468.1,68274.19,M1459987569,0.0,0.0,0
259,PAYMENT,5333.06,C127215254,274263.91,268930.85,M943795838,0.0,0.0,0
280,PAYMENT,7645.53,C1807943422,33509.37,25863.83,M2087093762,0.0,0.0,0
397,PAYMENT,1052.81,C762934141,59372.0,58319.19,M1382625458,0.0,0.0,0
493,PAYMENT,49557.21,C866849286,0.0,0.0,M1177432872,0.0,0.0,0
253,PAYMENT,18144.66,C1990540838,36159.0,18014.34,M1136155022,0.0,0.0,0
330,PAYMENT,20651.93,C115318024,25292.0,4640.07,M77854664,0.0,0.0,0
43,PAYMENT,7624.83,C1325535695,100179.0,92554.17,M1162835231,0.0,0.0,0
527,PAYMENT,4816.35,C1568312838,40639.0,35822.65,M1525840149,0.0,0.0,0
401,TRANSFER,220451.37,C527758447,0.0,0.0,C1459956581,599121.83,819573.2,0
310,PAYMENT,5117.17,C586606290,56448.0,51330.83,M10142387,0.0,0.0,0
308,PAYMENT,4180.83,C1037351457,21415.0,17234.17,M2008651369,0.0,0.0,0
265,PAYMENT,15586.11,C369201421,0.0,0.0,M1984135392,0.0,0.0,0
304,PAYMENT,8949.21,C993989907,2591.0,0.0,M901082967,0.0,0.0,0
329,PAYMENT,17858.92,C453881916,0.0,0.0,M468528754,0.0,0.0,0
235,PAYMENT,18932.92,C98973368,19548.0,615.08,M200930954,0.0,0.0,0
356,PAYMENT,24050.5,C57359571,95388.18,71337.68,M1781649417,0.0,0.0,0
38,PAYMENT,9712.62,C1472287841,0.0,0.0,M68500320,0.0,0.0,0
156,PAYMENT,30913.93,C1527490080,12490.0,0.0,M1919456437,0.0,0.0,0
139,PAYMENT,46617.04,C2063513999,0.0,0.0,M583771005,0.0,0.0,0
209,PAYMENT,1890.1,C290234470,52067.0,50176.9,M1965994102,0.0,0.0,0
401,TRANSFER,103581.53,C2117803087,81566.0,0.0,C2137860800,113852.24,217433.77,0
332,TRANSFER,190581.71,C586237999,0.0,0.0,C738195893,522504.8,713086.51,0
404,PAYMENT,3095.63,C1022159557,90039.0,86943.37,M1691343633,0.0,0.0,0
203,PAYMENT,800.56,C338222509,103567.34,102766.79,M1441648159,0.0,0.0,0
130,TRANSFER,3350068.59,C1846123403,250572.0,0.0,C1106272710,331669.4,3681737.99,0
209,PAYMENT,1366.15,C160104892,101520.0,100153.85,M197864591,0.0,0.0,0
250,TRANSFER,1148669.38,C645980887,0.0,0.0,C603111387,4760812.41,5909481.78,0
10,PAYMENT,5358.79,C1283819485,0.0,0.0,M124578324,0.0,0.0,0
279,PAYMENT,259.74,C1693915107,82249.0,81989.26,M2116764468,0.0,0.0,0
402,PAYMENT,82480.12,C1968619487,0.0,0.0,M1837393141,0.0,0.0,0
380,TRANSFER,53251.55,C1178876001,10217.0,0.0,C2043406800,0.0,53251.55,0
205,TRANSFER,524343.83,C1229288821,82640.0,0.0,C374565189,0.0,524343.83,0
300,PAYMENT,17798.42,C714060311,0.0,0.0,M1856515334,0.0,0.0,0
260,PAYMENT,920.41,C1610947897,0.0,0.0,M89196375,0.0,0.0,0
348,PAYMENT,62736.52,C444383366,11061.0,0.0,M109512525,0.0,0.0,0
333,PAYMENT,6831.81,C359907490,20681.0,13849.19,M870719266,0.0,0.0,0
351,PAYMENT,26856.92,C2103236564,0.0,0.0,M1852473700,0.0,0.0,0
492,PAYMENT,35699.27,C1523524959,534226.0,498526.73,M1777825654,0.0,0.0,0
160,PAYMENT,24440.72,C1108567734,0.0,0.0,M1470530694,0.0,0.0,0
400,PAYMENT,6889.75,C1830403055,60693.67,53803.92,M1916884477,0.0,0.0,0
262,PAYMENT,9441.74,C606215059,0.0,0.0,M1672720545,0.0,0.0,0
42,PAYMENT,3112.87,C717632460,0.0,0.0,M343098782,0.0,0.0,0
158,PAYMENT,26133.98,C1068294542,5244.11,0.0,M924118179,0.0,0.0,0
284,PAYMENT,2271.97,C2024306635,15214.0,12942.03,M57726686,0.0,0.0,0
594,TRANSFER,233916.02,C1267630938,0.0,0.0,C751090421,3470860.73,3704776.76,0
203,PAYMENT,2344.54,C2050063772,0.0,0.0,M1301184697,0.0,0.0,0
131,PAYMENT,48816.58,C965690632,0.0,0.0,M882828737,0.0,0.0,0
158,PAYMENT,12455.25,C1594167935,0.0,0.0,M1072377673,0.0,0.0,0
281,PAYMENT,13703.8,C1315260602,104704.26,91000.46,M231629733,0.0,0.0,0
301,PAYMENT,25487.72,C886219404,298858.44,273370.72,M1827570511,0.0,0.0,0
667,PAYMENT,1965.38,C734984640,116690.0,114724.62,M827635935,0.0,0.0,0
187,PAYMENT,10211.67,C1114540203,32283.0,22071.33,M1144674122,0.0,0.0,0
162,TRANSFER,481801.06,C1991829972,2005.0,0.0,C1049373115,5778803.47,6260604.53,0
250,PAYMENT,34451.91,C111881235,61284.0,26832.09,M650411165,0.0,0.0,0
7,PAYMENT,19058.66,C806781170,0.0,0.0,M770454960,0.0,0.0,0
302,PAYMENT,6016.25,C1788411347,11001.0,4984.75,M671901171,0.0,0.0,0
530,PAYMENT,2366.08,C38557233,10057.0,7690.92,M269390313,0.0,0.0,0
256,TRANSFER,92695.54,C1251313086,19977.0,0.0,C2121557453,8424608.76,8517304.3,0
93,PAYMENT,9332.79,C109976020,51060.0,41727.21,M1432002450,0.0,0.0,0
305,PAYMENT,17256.23,C1200457712,0.0,0.0,M545498484,0.0,0.0,0
329,PAYMENT,24683.09,C1001250609,401019.0,376335.91,M1830604164,0.0,0.0,0
283,TRANSFER,466698.48,C699342734,0.0,0.0,C679618190,1830621.93,2297320.41,0
599,PAYMENT,18583.93,C374094130,0.0,0.0,M1187642021,0.0,0.0,0
131,PAYMENT,918.94,C154273475,0.0,0.0,M1775655547,0.0,0.0,0
205,TRANSFER,2536693.37,C1965469590,11040.0,0.0,C1334412388,0.0,2536693.37,0
253,TRANSFER,382651.94,C68283404,0.0,0.0,C2079167447,434541.4,817193.34,0
305,PAYMENT,16923.07,C1678874352,0.0,0.0,M616134246,0.0,0.0,0
328,PAYMENT,26120.77,C644355022,0.0,0.0,M1750293460,0.0,0.0,0
37,TRANSFER,545277.93,C1005751342,0.0,0.0,C811465240,3270358.05,4150504.71,0
301,PAYMENT,10917.71,C1486203723,0.0,0.0,M1398002617,0.0,0.0,0
346,PAYMENT,24475.33,C967523562,273932.0,249456.67,M621141104,0.0,0.0,0
181,PAYMENT,2083.92,C940213909,0.0,0.0,M1637922424,0.0,0.0,0
258,PAYMENT,4891.64,C6980933,34039.0,29147.36,M96028201,0.0,0.0,0
403,TRANSFER,2909.98,C539104268,0.0,0.0,C1242506599,1938100.74,1941010.73,0
155,PAYMENT,8344.73,C1781237111,261564.81,253220.08,M896018871,0.0,0.0,0
40,PAYMENT,30667.96,C717737744,447404.71,416736.75,M1879295035,0.0,0.0,0
375,PAYMENT,14482.88,C1142643824,21559.0,7076.12,M648097702,0.0,0.0,0
187,TRANSFER,1708424.25,C1444122188,20721.0,0.0,C327934225,127921.52,1836345.77,0
379,PAYMENT,8014.78,C1059362534,10701.32,2686.55,M796277864,0.0,0.0,0
327,PAYMENT,3952.09,C1111276569,0.0,0.0,M1165572042,0.0,0.0,0
356,PAYMENT,7112.12,C1178216480,526.0,0.0,M407435141,0.0,0.0,0
259,PAYMENT,7012.44,C1109386181,0.0,0.0,M647141794,0.0,0.0,0
210,PAYMENT,2809.22,C842907955,0.0,0.0,M378757286,0.0,0.0,0
278,PAYMENT,1963.6,C940801207,25458.0,23494.4,M623641089,0.0,0.0,0
303,PAYMENT,19827.4,C815034428,18157.0,0.0,M114975911,0.0,0.0,0
158,PAYMENT,15107.43,C1694332356,0.0,0.0,M1389739955,0.0,0.0,0
136,PAYMENT,1806.9,C2083978338,0.0,0.0,M1395397063,0.0,0.0,0
347,PAYMENT,2826.98,C1321683900,0.0,0.0,M1817241333,0.0,0.0,0
15,TRANSFER,638012.31,C1151413726,0.0,0.0,C690227788,1328084.66,1966096.97,0
514,PAYMENT,15049.25,C917015730,0.0,0.0,M428323622,0.0,0.0,0
258,TRANSFER,502106.68,C1520894912,0.0,0.0,C778281773,655031.27,1157137.95,0
617,PAYMENT,6347.78,C2101780661,61876.0,55528.22,M735342045,0.0,0.0,0
9,PAYMENT,482.46,C1664475334,0.0,0.0,M1352655838,0.0,0.0,0
544,PAYMENT,8631.13,C1682946406,199464.42,190833.29,M1406327087,0.0,0.0,0
358,PAYMENT,12514.23,C1666901339,713175.7,700661.47,M416374804,0.0,0.0,0
281,PAYMENT,53293.81,C1702795023,0.0,0.0,M2136325416,0.0,0.0,0
141,PAYMENT,2567.11,C1942480217,0.0,0.0,M243336311,0.0,0.0,0
309,PAYMENT,13103.74,C1180485184,0.0,0.0,M656784847,0.0,0.0,0
41,TRANSFER,294011.32,C227741545,398673.69,104662.37,C402714881,15725216.08,16019227.41,0
18,PAYMENT,9423.38,C1655244962,0.0,0.0,M456151912,0.0,0.0,0
44,PAYMENT,12564.94,C1055591670,10804.0,0.0,M2058814234,0.0,0.0,0
18,PAYMENT,10533.34,C1494824943,185911.78,175378.44,M630506016,0.0,0.0,0
132,PAYMENT,4376.36,C300242619,40520.24,36143.88,M2071132141,0.0,0.0,0
232,PAYMENT,24374.34,C1610318160,0.0,0.0,M637995990,0.0,0.0,0
310,TRANSFER,518539.54,C1598836751,0.0,0.0,C1204927587,4152257.01,4670796.55,0
378,PAYMENT,52920.94,C1444183827,216936.94,164015.99,M350745081,0.0,0.0,0
323,PAYMENT,73959.58,C1841988137,0.0,0.0,M152329283,0.0,0.0,0
350,PAYMENT,34589.67,C1831984855,0.0,0.0,M456340709,0.0,0.0,0
256,TRANSFER,645343.92,C2134203430,119561.0,0.0,C756245732,8158.27,653502.18,0
12,PAYMENT,11456.95,C76148937,6145.0,0.0,M1866910477,0.0,0.0,0
178,PAYMENT,10833.22,C787037367,0.0,0.0,M1358358565,0.0,0.0,0
40,PAYMENT,6982.33,C1137266728,0.0,0.0,M456958897,0.0,0.0,0
687,TRANSFER,775264.17,C11353541,0.0,0.0,C2106309363,1799806.59,2575070.76,0
187,TRANSFER,1591645.2,C1851681118,24289.0,0.0,C1877957440,0.0,1591645.2,0
210,PAYMENT,8217.74,C626578866,0.0,0.0,M89383985,0.0,0.0,0
191,TRANSFER,234833.71,C525949341,0.0,0.0,C560009563,545493.33,933613.23,0
370,TRANSFER,902068.45,C550500081,0.0,0.0,C1301051119,4395368.55,5297437.0,0
237,PAYMENT,2692.77,C1238712914,0.0,0.0,M606028506,0.0,0.0,0
354,PAYMENT,3720.54,C883529083,0.0,0.0,M577437339,0.0,0.0,0
397,PAYMENT,27768.42,C84344123,774853.29,747084.87,M1045983544,0.0,0.0,0
255,PAYMENT,5794.52,C540957641,5190.27,0.0,M1590545897,0.0,0.0,0
307,PAYMENT,32366.06,C810774101,41454.0,9087.94,M1446814441,0.0,0.0,0
439,PAYMENT,541.14,C571841117,20957.0,20415.86,M663233799,0.0,0.0,0
330,PAYMENT,412.4,C579829856,0.0,0.0,M2100681395,0.0,0.0,0
19,PAYMENT,16763.64,C1633005304,510751.83,493988.19,M1962153925,0.0,0.0,0
401,TRANSFER,1458743.8,C1178311632,14968.0,0.0,C1988034327,288024.68,1746768.49,0
348,TRANSFER,4178268.05,C187634699,6027.0,0.0,C132833071,0.0,4178268.05,0
237,PAYMENT,16.66,C2146000058,140468.55,140451.89,M2053424261,0.0,0.0,0
345,PAYMENT,1048.78,C1917205084,0.0,0.0,M526631752,0.0,0.0,0
205,PAYMENT,8550.23,C565535275,143139.0,134588.77,M599827593,0.0,0.0,0
282,PAYMENT,3981.95,C1895955359,100792.0,96810.05,M126079227,0.0,0.0,0
163,PAYMENT,6229.39,C2058120711,114718.07,108488.68,M896384120,0.0,0.0,0
588,PAYMENT,26463.49,C1255970997,0.0,0.0,M976949175,0.0,0.0,0
240,PAYMENT,3378.74,C738921832,0.0,0.0,M1778737774,0.0,0.0,0
371,PAYMENT,23474.9,C1589821170,70250.0,46775.1,M599365265,0.0,0.0,0
37,TRANSFER,1213500.46,C1127622522,160.0,0.0,C604555852,8322965.14,9536465.6,0
153,PAYMENT,558.27,C449082538,39624.0,39065.73,M27325400,0.0,0.0,0
284,PAYMENT,484.19,C1858835972,101746.0,101261.81,M1849322675,0.0,0.0,0
20,TRANSFER,48807.85,C569233192,28396.0,0.0,C1221942394,0.0,48807.85,0
206,PAYMENT,21838.41,C412559932,19819.0,0.0,M753401574,0.0,0.0,0
184,TRANSFER,457941.05,C1832463601,0.0,0.0,C1969699160,2988777.97,3446719.03,0
186,PAYMENT,5763.63,C1392753132,483975.38,478211.75,M763626073,0.0,0.0,0
213,PAYMENT,30510.6,C438833530,0.0,0.0,M1443221851,0.0,0.0,0
16,PAYMENT,25149.34,C475194776,51866.0,26716.66,M692026803,0.0,0.0,0
395,PAYMENT,8368.81,C886162352,187376.14,179007.33,M1383284682,0.0,0.0,0
397,TRANSFER,73159.79,C1210621423,150900.0,77740.21,C998809498,0.0,73159.79,0
371,PAYMENT,1871.93,C1807045329,0.0,0.0,M1323641456,0.0,0.0,0
402,PAYMENT,2330.2,C1036156429,0.0,0.0,M1977838326,0.0,0.0,0
208,PAYMENT,16158.35,C688270061,15147.0,0.0,M69901545,0.0,0.0,0
281,PAYMENT,662.6,C1653223743,0.0,0.0,M1214204406,0.0,0.0,0
263,PAYMENT,4736.96,C683457127,0.0,0.0,M377008956,0.0,0.0,0
250,PAYMENT,4267.85,C2130005066,40811.12,36543.27,M2144110026,0.0,0.0,0
252,PAYMENT,38484.6,C2114929671,10437.0,0.0,M1215312452,0.0,0.0,0
331,PAYMENT,13039.82,C403897387,0.0,0.0,M1417712243,0.0,0.0,0
181,PAYMENT,58398.26,C1770612249,26.0,0.0,M443366331,0.0,0.0,0
356,PAYMENT,6382.74,C1607154813,1808.32,0.0,M1921145707,0.0,0.0,0
379,TRANSFER,357354.53,C469195545,128789.0,0.0,C859995513,0.0,357354.53,0
278,PAYMENT,3257.5,C459358034,6738.0,3480.5,M1731274527,0.0,0.0,0
207,TRANSFER,948813.12,C687550988,0.0,0.0,C1661712810,1705622.21,2654435.34,0
277,TRANSFER,19742.27,C647317587,0.0,0.0,C1125947064,413038.6,432780.86,0
301,TRANSFER,1233885.71,C1478372564,11143.0,0.0,C1368366921,104275.52,1338161.23,0
353,PAYMENT,6945.86,C1544753126,17737.62,10791.77,M387704929,0.0,0.0,0
10,PAYMENT,1061.54,C888680214,217966.08,216904.54,M1709447837,0.0,0.0,0
234,PAYMENT,4556.83,C1792496489,0.0,0.0,M1681195212,0.0,0.0,0
307,PAYMENT,868.14,C1685932055,43236.49,42368.35,M879606767,0.0,0.0,0
348,PAYMENT,3231.32,C1768378025,175847.53,172616.21,M1123324106,0.0,0.0,0
41,PAYMENT,20906.69,C748491677,122717.0,101810.31,M293693210,0.0,0.0,0
212,PAYMENT,5526.91,C162640181,0.0,0.0,M990557061,0.0,0.0,0
13,PAYMENT,8014.18,C1455512611,56892.0,48877.82,M221314039,0.0,0.0,0
17,TRANSFER,288972.87,C1507980467,20758.0,0.0,C1003144549,42256.0,331228.87,0
212,PAYMENT,7664.66,C2126746736,2785.0,0.0,M207992336,0.0,0.0,0
310,PAYMENT,19531.22,C195387599,19863.0,331.78,M1657938393,0.0,0.0,0
186,TRANSFER,387311.9,C1302888954,6098.0,0.0,C7069972,942501.8,1329813.69,0
333,TRANSFER,2965924.46,C412040729,0.0,0.0,C1541326935,5273469.72,8239394.18,0
129,PAYMENT,2319.47,C2049700609,0.0,0.0,M59197694,0.0,0.0,0
278,PAYMENT,5287.74,C1599587052,40347.0,35059.26,M468271215,0.0,0.0,0
394,PAYMENT,10702.05,C2126309515,5144.0,0.0,M1675513869,0.0,0.0,0
41,TRANSFER,282848.36,C1839868157,114486.0,0.0,C1147559094,36963.62,319811.98,0
130,PAYMENT,21563.12,C886102352,135220.0,113656.88,M231217942,0.0,0.0,0
379,PAYMENT,23982.0,C1266511149,170171.62,146189.62,M1324723238,0.0,0.0,0
204,PAYMENT,5736.21,C1862314757,55747.0,50010.79,M685190527,0.0,0.0,0
661,PAYMENT,19846.56,C1306201341,25347.0,5500.44,M1818335032,0.0,0.0,0
39,PAYMENT,15778.98,C1688255483,5715.22,0.0,M1311248752,0.0,0.0,0
259,PAYMENT,5760.31,C436416307,0.0,0.0,M379310303,0.0,0.0,0
